uuid,label
9405567b-3d0f-46ed-a9c5-7d3aa6bb7219,cyberbullying
add72301-eeb7-4f2a-9ced-c6816b99de32,cyberbullying
ccc4c9fb-e6a4-4a88-a794-65adcd2094d5,not_cyberbullying
d643f94a-f491-4128-aa00-abe57259b63f,not_cyberbullying
6a592c09-6f97-4dd9-b7bf-7d33880c3fb4,not_cyberbullying
ec136f9f-6b88-48f3-a9d4-ef87a1582c60,cyberbullying
275c393d-9387-4dc2-80ac-11be3ac0dada,cyberbullying
bd36aceb-82f3-4b44-83e3-4fed65cee100,cyberbullying
e5afc4ef-87d3-4956-bbc3-f08db7c59903,cyberbullying
91a5ea40-4e6f-4c78-a14a-b31db09252a4,not_cyberbullying
61f4f62f-fd70-411f-9a0d-0bcd608c1374,cyberbullying
1a79f049-ed7f-440e-b463-8a81cb7f7a2c,not_cyberbullying
9ffd8703-2fe8-4c1f-900f-50329e3593fc,cyberbullying
e6eff5e4-5ac4-4984-ad62-96bde930fd0c,cyberbullying
93c768b8-33e4-4da4-99a0-1add1d15fa71,not_cyberbullying
f76a4598-eec2-4579-9836-c2a42d1b0aab,cyberbullying
40d5a118-abeb-44c2-b220-07d1b2d19f40,cyberbullying
fc1c70b4-7439-4b4f-94b6-a7861370ac2e,not_cyberbullying
6d2a4f3e-7122-4ada-8b5a-f7a2e4b85a36,cyberbullying
26353853-e585-4a67-a63f-f0d87b204781,not_cyberbullying
c9fb5d15-e3cd-468a-99a3-cefe2d85699e,not_cyberbullying
3f16562a-7a50-499e-a806-9e275398751c,cyberbullying
24aff569-ef87-40ad-b2d3-45626f3734c3,not_cyberbullying
b5412f9c-c5fc-47b9-a425-a14dc7fc2ab5,cyberbullying
86afc05e-c88f-4321-94ff-352a6bb540a4,not_cyberbullying
895b6b15-cacc-492f-a412-1063028cd981,cyberbullying
2ec633ec-a91c-461f-86a2-57890bc32cf2,not_cyberbullying
cdde6355-67f3-4fdd-8dc8-e8e5c081a376,not_cyberbullying
a93ad7d8-bab1-4282-b435-31a6cd887341,not_cyberbullying
e3e36e21-b7c7-4cfa-948b-ca81abe8ee72,not_cyberbullying
c2ab9381-6b80-4a9a-9b76-658bb6b16a40,cyberbullying
092ad7f2-fce2-4704-ba27-37fced87129b,not_cyberbullying
9c1abd75-b440-42ae-84d4-ea45ef8890fa,cyberbullying
226750da-5a2b-4644-95e6-c4fbc9c8d63a,not_cyberbullying
adfec8bc-3ba1-4bee-85c4-8c18c40c05d0,cyberbullying
ec6050da-61b4-49be-a3b0-b5cfd8ddd6d4,not_cyberbullying
0b59f559-d1ee-48d0-aea6-d1bcfc0e0842,cyberbullying
2515be88-773c-41bb-adb6-3a29a33ef8dd,not_cyberbullying
119aadc5-d758-4bdc-9560-279d3c316da2,not_cyberbullying
c1ea2a15-0bbc-4af9-8000-1c54a7d1329e,not_cyberbullying
0a52030b-5299-4c4a-afaf-932857421104,cyberbullying
7712bda9-bac2-43c2-b27b-fe9f8fef6987,not_cyberbullying
8be01650-3eb0-4e7c-97e6-86de204f201f,cyberbullying
ccfcc9b4-480a-4169-8dc8-0658425ff071,cyberbullying
5bffff58-06b9-47b1-aa80-14ff70afb76d,cyberbullying
70bc4e40-47cf-4187-bf64-72871ad86430,not_cyberbullying
c4fb2ae3-8457-46ed-92ea-36d1988f4127,not_cyberbullying
83cd446c-8684-4577-8fc1-5209840a21db,not_cyberbullying
2c368f6c-67fe-45a3-a693-80154587a804,not_cyberbullying
be31ae9c-498a-4d0c-b4d5-1aadda974261,not_cyberbullying
f4a1e926-4fb3-4ef9-b8e3-39dfaea08f34,cyberbullying
efe9137d-ac2d-449f-a86f-88a9ad9f7606,cyberbullying
fa4c35b4-623d-43b0-a12a-a4758387cf33,not_cyberbullying
58c189f4-5297-4b00-a122-6c5550fcd0ae,cyberbullying
f4a191dd-de64-4d98-b394-6554e7a15bcc,cyberbullying
304883e6-68f1-409a-9c80-26e2d4f3107f,not_cyberbullying
c0cd6e17-c47c-4078-b4a7-8aeac2fb1d21,not_cyberbullying
b218116d-2fd8-483f-af7d-76ac80aeb0fe,not_cyberbullying
6829961f-427b-4aaa-ae66-3a8470ebb137,not_cyberbullying
61af785d-b22f-4d71-85b5-e593b4cb5908,not_cyberbullying
4685917e-f127-4535-aa23-d056e54bac6a,cyberbullying
be3697cb-7412-47ec-8e38-b4ff4d40116f,not_cyberbullying
4d6143b8-2798-4577-909a-60f72588ca6c,cyberbullying
276570c7-924f-4e2e-b27f-7f6f15c74618,cyberbullying
c5af1fdf-8632-48c6-b1ad-512f00817309,not_cyberbullying
869c90fc-fd52-43c2-a86b-0fcfc5496547,cyberbullying
d3d3b65c-83fe-4397-94ae-502385a13e9f,cyberbullying
0f972244-f22d-4782-9214-d0629288e171,cyberbullying
0e4cfee4-8cc2-4786-a64f-4833ef35877f,cyberbullying
b8664e38-6bc2-43f9-bc43-4a9b4893ecb2,cyberbullying
d8297255-3a50-436b-ba68-c6a3de8ec0a4,not_cyberbullying
d2046fe3-6d1f-48d7-a037-939656b4ba33,cyberbullying
cdec1ba5-5dc2-4e13-9558-0d1be0ae5b09,not_cyberbullying
115e823a-1bd2-4e2e-95d8-4e61dce140ac,not_cyberbullying
59348551-c8a8-415f-967b-ad905792988f,not_cyberbullying
abf72a91-0e92-4001-a515-5085feffc4cd,cyberbullying
3b48c9b7-3396-405e-8aa5-c17c1cd2d977,not_cyberbullying
59fff27d-448e-4ef0-9302-092254299915,cyberbullying
23bab1f3-6bce-4424-a128-b0c9dc16c329,not_cyberbullying
7093cff6-3142-4ba7-9a21-9946b326d4cd,not_cyberbullying
296c51f2-fc07-4bb7-9c0e-a2726fe3d27b,not_cyberbullying
c113e5ca-71f2-4366-beba-9cfa2e697076,not_cyberbullying
45d01e8f-e524-45d4-90e5-87f07e911148,cyberbullying
49bf367e-2ad5-4524-890f-02abf7a5d6fe,not_cyberbullying
a872ab41-752e-4fa7-b844-3270c8eeb11b,not_cyberbullying
4d518f94-a54e-4324-bd7c-0051e52467ef,not_cyberbullying
9da40dbd-833d-4573-aafb-b2202efb2c86,not_cyberbullying
4e2ee343-b867-4863-b093-f1963c39154e,not_cyberbullying
521471da-681f-481f-9829-c936153ab9b0,not_cyberbullying
0614b217-9534-4daf-822b-179c430cc924,cyberbullying
6dfe5915-c4cb-4c89-9220-e522b1210e4a,cyberbullying
fac6fc12-b71a-4032-8290-283a110ba79b,not_cyberbullying
c0cf8f34-99d7-43f2-ae74-cb35cb8347a8,not_cyberbullying
ffae0cd3-39d5-4ff1-9569-74b81f16874d,not_cyberbullying
c1be5660-e810-4882-9970-c2c30800a057,cyberbullying
39b9d7df-9674-4e28-8a75-ff44f75de3dd,not_cyberbullying
8d809ac1-81b7-443b-93fa-5fc9f7315cea,not_cyberbullying
f7989cc4-bc91-409a-9648-38180a63de50,not_cyberbullying
558d6f5d-dba2-4a48-8f24-62ba0171db05,cyberbullying
bfed88eb-912c-4ad4-9d9d-12294cba2166,not_cyberbullying
eb0666cb-03a7-4657-aa8c-534f997fb98b,not_cyberbullying
3efa6653-816f-4377-af9f-69a37e1862ad,cyberbullying
c13b1812-42db-4c04-be73-3d86b1952e91,not_cyberbullying
3dbc1852-fead-4673-b429-3019c6319488,not_cyberbullying
a395e4ec-82a6-4f68-b710-45ff191a2a6c,cyberbullying
a24aeead-041f-41dc-bed9-df6da3489e13,cyberbullying
aace8fe7-f5da-45d1-8686-38758f35a391,cyberbullying
940dc9c8-79b5-4954-9d62-66721b92b4b7,not_cyberbullying
63b9c739-d743-4646-a1d6-1dd0c8bdcc2f,not_cyberbullying
b06341e0-558c-4727-8be7-53ef0de5e897,cyberbullying
c37c885b-7a8d-4ae5-8c1e-09e068623db8,not_cyberbullying
958d9808-6bcd-4226-ac4c-0bf88ff0d89a,cyberbullying
b729ca93-6372-46a6-ad8d-4c62c122bf5b,not_cyberbullying
26425685-bcd7-444c-9f56-b95d7c974908,cyberbullying
74fdc2a4-769e-4636-b27f-cb33cb647271,not_cyberbullying
6381d7e3-1401-4dfc-964b-265db729cfc8,not_cyberbullying
e7b8cb90-40b5-45da-88ca-e121d8abfdcf,cyberbullying
eded6c04-6695-45f4-ae42-1d8d95814eba,cyberbullying
8dba2b59-64f9-4484-b73b-98dfdb190651,cyberbullying
40618cc5-b2c8-4bdc-8860-e840f87a860f,not_cyberbullying
53db18b3-0e08-49b7-9380-b05ca9acbffa,cyberbullying
cee28973-97ad-42c6-9481-15f019f6ab6b,cyberbullying
760b219a-259d-45a8-9a3d-a77f5b1aeb2b,cyberbullying
6e5a108b-d8f5-48b3-bc79-210a47243439,not_cyberbullying
7a35448b-275a-4e51-9180-8d9124d5cbb3,not_cyberbullying
911a5239-5b3d-4d39-a630-ddae0c8759d8,cyberbullying
dddb4d7b-21b2-4dea-adea-85d21af5f0ae,cyberbullying
070daf93-85c7-4815-b5d4-501c0f8564e4,cyberbullying
f0bc4ebf-3cab-410b-b172-a68da8a0ec94,cyberbullying
4d52023b-2104-4471-99e6-537c0f63699e,cyberbullying
3a62ed32-e820-443a-b3c6-8712ad4a098d,not_cyberbullying
a1924dea-a838-4559-866d-d939fb28545e,not_cyberbullying
11ee60ac-7f65-4c08-81a2-3b6a480a9ad9,not_cyberbullying
f383b2fb-2491-4cc3-b721-48966f4a1911,not_cyberbullying
38d462d7-01cb-43cb-9590-6092690afb2c,cyberbullying
d57b57bc-d649-4326-af38-98ef2948d578,not_cyberbullying
ee49b4a0-2c96-4b57-bf85-5dce02a19d3a,cyberbullying
9c74ce7d-0988-4918-b59b-1eaa5d719756,not_cyberbullying
d80feb7a-dcfa-4770-8797-60f4359aaa86,not_cyberbullying
cf869747-389c-4b2b-8c02-77b036923436,cyberbullying
78d8e65a-4839-493a-9f73-e1457d8fba98,not_cyberbullying
5230e9d6-eda6-4b3a-8041-ecf2c98a566a,cyberbullying
cacc8546-3f34-46d7-b693-0392f9979ea3,cyberbullying
b2a3e363-512e-473b-898c-edc51dd22801,not_cyberbullying
7bef3168-1efd-4c03-9598-8dc1b916482e,not_cyberbullying
694dea3e-17b7-48c1-a813-fa44869f0a96,cyberbullying
d076bade-bcf5-42c8-8c75-6d4d24f561b8,cyberbullying
42b91cbe-4c64-494d-8a51-ed6972d5fd7a,cyberbullying
5e60206d-d23a-4462-9615-2583604623dc,not_cyberbullying
9da31a00-9510-4774-bc61-bae1ee92785e,cyberbullying
66fe99a4-ea14-495f-a23c-90ef0e842c6e,cyberbullying
92d45c2c-4998-45c8-b716-717d81fa9794,cyberbullying
ccc2af9b-28db-4ff3-86cb-914010b14f16,cyberbullying
bc28ade0-d1de-4af3-b6f9-87231b79718c,cyberbullying
5d1bec43-d170-48bd-bfbc-2dff28dbc396,cyberbullying
9495c127-21c7-4666-b603-1f69604520ff,not_cyberbullying
200cd500-c3ef-4929-bf5b-65cb5990046d,not_cyberbullying
9cbeb25e-a8cd-4506-8db2-5b38a1995f08,not_cyberbullying
f5b146e6-d790-494d-b286-67e4fb452f09,not_cyberbullying
277800b6-a498-407c-ab48-47b87d7615ab,not_cyberbullying
90bc4bdf-cde5-45d8-b57f-924102ec0966,cyberbullying
01a0067c-effa-42f3-98fb-cb9527435a8b,cyberbullying
1bb6f89c-ac0f-4a51-9ab9-fab481ed6d63,cyberbullying
8865f214-cb6f-4fd9-b338-32a50e6403a4,cyberbullying
6b1dbcde-1c96-464b-8974-9c99eec64ef6,not_cyberbullying
c52d4e22-5a3a-4e8c-af9d-ac78c55fd285,not_cyberbullying
0b74d15d-9271-4a7e-93a2-9a577ccf2084,cyberbullying
b2754e0f-6562-4587-aea4-2aa033d9a9aa,not_cyberbullying
e77d915d-52c1-4cc6-a9d5-2b9430c9629d,not_cyberbullying
c587acdf-3cf2-466e-a9b8-f11018ab7ba2,cyberbullying
030849b9-23ec-46ba-9439-1e59734574a4,not_cyberbullying
d0be136c-3558-4f30-9f55-9f5cd4122ac9,cyberbullying
ea6f0d29-707a-4204-a509-30b6e5c9afc4,not_cyberbullying
179c3548-e38d-457d-a379-961cd580946f,cyberbullying
ca3b2cb3-ef41-45a6-98ae-7320dfa77d5c,cyberbullying
86cdb640-89cb-4ef9-8cef-f4bd1e1d3cfc,cyberbullying
8ac746da-65ef-49b8-b50e-511c17fc8e94,cyberbullying
cd75ff7b-b1b5-49fd-a5a1-b26430569907,not_cyberbullying
52b54b04-00dc-42d7-a0ae-88bcd7ee21e8,not_cyberbullying
1afcefa1-f751-4ad9-b3ef-7432428e38f8,not_cyberbullying
c8edf174-5ad4-4285-8e6d-c055df8445b6,not_cyberbullying
2309133b-d5fe-4ca7-9698-b5f3e4337967,not_cyberbullying
5cb207d4-7367-4a19-b3ad-f37a08e99787,not_cyberbullying
976d0960-066a-4f5d-be73-f7e9b08d34f1,cyberbullying
eb3d34fa-aca4-478d-9fe9-6fe246ab81d6,cyberbullying
79316983-247f-4f3d-bbca-c79dc6232c80,cyberbullying
57c175b9-9b39-4e0b-8ea4-ce7471ecc16f,not_cyberbullying
1f7f11ce-735f-4844-80d8-84f7979969fb,cyberbullying
aa09561d-2e6d-4e85-9da4-3753abe1edbd,cyberbullying
48557ace-6539-4a92-9021-82b5a6d8dfb1,not_cyberbullying
ae1119f6-5e65-4156-b85d-33da639298f8,cyberbullying
1668c5f6-17d5-4680-bab6-ba8b258981d1,cyberbullying
1b5d4708-e386-4fc7-9e04-492f710bd264,not_cyberbullying
454f96b2-6c50-4553-81df-e507784bb03d,cyberbullying
b175d71e-090a-4681-a4b1-dc55d3b58e10,cyberbullying
84f40e16-7d15-4756-a3e3-61f52b80af37,cyberbullying
db8c1e09-8e8f-427d-9e7b-a4a9b3e49804,not_cyberbullying
cde2f5c3-ccca-4008-9756-59458ee25cba,cyberbullying
979f2ad5-2cd6-45ad-abfc-3a4091133867,cyberbullying
f0c78ed8-91f8-4ba6-a052-fa67f5ae541b,cyberbullying
8d894fa9-3631-466e-b560-61e6f67e2237,cyberbullying
f04c438a-e94e-4cb9-bfe5-099388e1b32e,not_cyberbullying
7e383a0a-cb4a-44df-a769-ba066961a26d,cyberbullying
38e566d7-a05b-4ff0-931b-9f95d55676f6,cyberbullying
35138337-d179-4677-8755-4482a7538b0b,not_cyberbullying
370f73c1-0920-478a-aecd-4ac5386c860e,cyberbullying
16f3e2c6-27d9-4d9c-a270-86fef63c09e2,cyberbullying
2d62b821-ce68-4d8b-ae55-52a45ec8204c,not_cyberbullying
679769b4-1964-4d6f-ac61-af1f43a2c44a,cyberbullying
521514c7-55d0-4319-81c6-e45343818ca3,cyberbullying
7095e2ef-eaa3-41ce-a55e-c644b122f444,cyberbullying
6d75a379-2782-4eaf-823d-1ff5f7cc7722,not_cyberbullying
ba627cf1-bb8d-4995-bc8e-fc27da35d6bf,cyberbullying
7e5319d0-6e41-49d1-9d5f-9d79f7d9e651,not_cyberbullying
74e52109-f579-4f76-a66d-2aa30e048b60,not_cyberbullying
fd14dba2-8f74-4548-9d5e-a572e5679d46,not_cyberbullying
21a85887-e907-4cdd-921c-b0c0c654da9e,cyberbullying
96e4f366-3bb6-4327-aeb5-51b6237d68e5,not_cyberbullying
49d27b41-127f-4366-a440-6f7e39a31aa4,cyberbullying
26b6efaf-9371-4541-9522-c4f17cb55e70,not_cyberbullying
7390dca1-2305-4564-a034-030735073a4c,cyberbullying
6b131d8c-909b-49a1-b190-16e230a97cea,cyberbullying
7cb7ed7e-46b7-486e-8cbb-5505303dd26c,cyberbullying
8a9495f2-2f3f-4317-aa3f-c4df129a404f,cyberbullying
4187d4db-18ce-4d41-9911-4eb8a5801a23,cyberbullying
f891ea56-28da-487a-96fe-b88b40f44023,cyberbullying
d3ed08ee-3588-4867-ba67-b9de66b16fbe,cyberbullying
e7764466-254b-483b-a2e1-53a31115b1f6,cyberbullying
b292a456-e0fb-4ba2-955e-314c18b5868d,not_cyberbullying
345449b2-302a-472a-b7cd-8d26bcaa9c6f,cyberbullying
d3b80623-eaa0-48a4-bdac-cd130b63a7e2,not_cyberbullying
743e41b6-9a1d-4c90-af56-4ed43268e784,cyberbullying
40d7301e-2b13-4520-b057-45c6f041c8d5,cyberbullying
cac24a37-ed3a-45be-b5c2-28cc2b5cd761,cyberbullying
ddce6e2d-a9d7-41be-b9cb-fb7df40265c2,cyberbullying
22c1adff-ad77-459c-9469-7efbe3595f15,not_cyberbullying
580e2331-ac1d-4ec9-ac7e-727630f03785,cyberbullying
695809be-9773-4a99-8e29-d31de6e303df,not_cyberbullying
32c2f55c-25e0-4d6f-a356-470f4ddf6c3d,not_cyberbullying
fa1a3d86-6916-409e-85a2-63b4c86bfa41,not_cyberbullying
3239403b-f8b3-43a6-94bb-a918f9e73c57,cyberbullying
b5f8d169-24a0-4a72-824b-1b9a5dc845f3,cyberbullying
b57880b2-e3ec-4927-972c-485f6a8f52ff,not_cyberbullying
1e4297dc-ddbb-4448-8f22-52189fc95e88,cyberbullying
38e11f1d-016d-4227-9bbd-e68fc8be4a79,not_cyberbullying
b1cd71cc-7a09-449e-9534-3c5c71ca06bb,cyberbullying
b6ce39ae-b4d7-4dc8-bff7-e350358b4a2b,not_cyberbullying
c3bf0578-b2ab-4033-ac06-b6f7d0bbedde,cyberbullying
e11facb4-cf64-488f-b7c4-33da530e1b5e,not_cyberbullying
44067222-665d-4f85-9708-fb622b91f81e,cyberbullying
4e391486-210f-43ca-ab4d-60f209e8d060,not_cyberbullying
fed91f4f-82d1-43c8-abf1-d385fbb14634,cyberbullying
87de2741-3f2c-407b-b800-582bbb07a1a4,cyberbullying
e5c13a3d-4616-4c7e-b593-3ad0f32a6359,cyberbullying
f292c2ff-e4aa-4fb7-8e02-560cd3ac2686,cyberbullying
ee2856f1-3370-41db-afe4-3203ee90fe30,cyberbullying
0a347552-6705-4a6c-ac54-52322f1642f4,cyberbullying
b50c218d-dd00-49eb-b8b6-4e64a1408f9d,cyberbullying
630280d5-9592-4abe-ba51-f5dcd616803f,cyberbullying
e1636f9d-5dd0-475f-882b-41515d8205f2,cyberbullying
4eeea4d1-0981-44d6-999e-e88db2c49c02,not_cyberbullying
81be15a7-16f9-43aa-a73f-459fd54f8c0f,cyberbullying
c781c9ce-9703-4cf5-85fb-286342bce28b,cyberbullying
e6b83870-5cd8-4728-9540-65c195afa405,cyberbullying
97ba9f87-1d8a-4a51-ad35-eb9e556d7e51,cyberbullying
34cc82fe-17b5-4970-88c6-cd6e04134f9b,not_cyberbullying
e6f28f45-984e-451c-999b-e38f260b6190,cyberbullying
62e8cac1-3106-49fe-99a7-877a606b15c3,not_cyberbullying
580f8ace-c46b-4b20-b071-2cd3bbd51266,cyberbullying
b9a009df-e55c-4e86-9462-4b5ed253afd7,cyberbullying
fd45eac6-fa3f-4c9d-93d7-5f397c726d6c,not_cyberbullying
4198d612-2502-4cda-921d-7a8c405f4f0e,not_cyberbullying
a55d0209-f2b1-4657-9177-0c698019fb6e,cyberbullying
6e2fa064-fb26-475b-adb1-51aa21822a77,not_cyberbullying
3134b4a1-ceb0-4be8-be74-c44facd2d51a,cyberbullying
a7239fc6-7aac-444f-aed2-7190001dd31f,not_cyberbullying
b94c0301-0623-45fa-841f-add2dde1fd44,not_cyberbullying
990b40ac-b69f-43e5-9ecb-194a37a688b2,cyberbullying
ae0560b1-46f5-4747-b638-6bc5d57773dc,not_cyberbullying
0f9f3491-8054-45a8-bd69-110e9befb202,cyberbullying
5d9397cf-168d-4780-856b-e6f326348162,not_cyberbullying
e446d937-a7c9-4f25-a69e-e54845658b82,not_cyberbullying
77f64cb3-4eb1-4066-a9de-f80f4ece851a,cyberbullying
f99821e5-19d3-468d-b41c-33090f9ec4a9,not_cyberbullying
e8e6494b-667d-43e5-9d7b-71d83652b75f,not_cyberbullying
351796ad-0ae9-47bf-81ed-174b1f3a0fde,not_cyberbullying
e570b53a-41d3-42d6-beed-b06c5f2ac314,not_cyberbullying
ec72713a-8e87-4eb8-aee6-65f41cc6c9ad,cyberbullying
97d1a8e7-ec2a-4635-a28e-22d6ba3f1fb3,cyberbullying
d0588824-5c65-40e4-9363-f0f8181b71dc,cyberbullying
acf83b27-8396-4d73-9c5d-a6c47c3b5fed,cyberbullying
5c55e494-2f75-4cb8-8be0-1d6348d4ec05,not_cyberbullying
af9f03e6-8b14-4738-83fc-016e8f65b91a,cyberbullying
57a23d7d-f80e-4159-b25c-e783d9d42960,cyberbullying
db77a0aa-1ef9-4ba3-834e-d567ea69003a,not_cyberbullying
85dfb2fb-0b44-4bfc-ae37-93a3d2443560,not_cyberbullying
8e650aac-5bad-41b0-8d67-f84f3daecd84,not_cyberbullying
8d58f690-9f15-453f-bdba-68bd74cdee1d,not_cyberbullying
6d333b2f-2256-44a6-8352-f0e505b5401a,not_cyberbullying
ce098fed-6ef3-41d5-8fab-4ba5f66c9787,cyberbullying
684def68-beb8-482f-ba2e-a4e92c78e815,cyberbullying
036af410-7b77-4b86-8ca3-75a4c677552e,not_cyberbullying
4a689427-c939-425d-88c3-94478cb32dff,cyberbullying
432c7f31-24f2-4410-b705-40e4d538dca8,not_cyberbullying
53444e66-0eee-4cb0-9c40-3bc175ced7d6,cyberbullying
820d01bc-7807-4510-ab86-18aa60b8ddb0,not_cyberbullying
4efcc33b-62e6-44b3-8080-795c81037dfb,cyberbullying
01d2a262-e3fd-4659-9ece-d2b62fa802aa,cyberbullying
6f1aa4cd-65a2-4d9a-8cd8-8eccf8ee484b,not_cyberbullying
fa65bbd7-c2fe-4c60-a73a-30866d8482a9,not_cyberbullying
214be0b2-ccb5-4094-919e-401519cdf517,not_cyberbullying
cf23bf06-487a-4e4c-b925-334fcdf3d92a,cyberbullying
c37a32b6-a7d3-463a-b1c5-18b7d296ada6,not_cyberbullying
24066ae3-9d97-488f-8ac6-153b45e752f5,cyberbullying
fbe5c07d-5c5d-4323-9a5d-eae7f75245a0,not_cyberbullying
04b57570-4814-4a0f-a353-85b850a52432,not_cyberbullying
8204e000-13cf-4303-a3ec-fb75e63679f7,not_cyberbullying
c0769ec7-68cc-4862-a3df-021cba500f33,not_cyberbullying
edda3371-b4f0-4e86-8864-b73e5eaf38bf,not_cyberbullying
29529c6e-22ac-4fa3-94d6-2e5ab79687ed,cyberbullying
1af4c660-6a9a-40dd-818d-cce5bce9383f,not_cyberbullying
37b7466c-52a1-4ba0-920c-d4c0d54e5a93,not_cyberbullying
9296b93c-054d-4395-bcfe-72e425e5e86f,cyberbullying
56befa2a-f44c-4f12-a8c3-b98b49011b3d,cyberbullying
1c8faf85-7410-4aad-8e0b-b015651d3f58,not_cyberbullying
bad26197-ca25-4f92-b205-a1f194025022,not_cyberbullying
11a44015-411f-4548-b6b4-2b5d5a2e6b89,cyberbullying
10e0b36f-b5f6-4968-ad95-8af460b296da,not_cyberbullying
58456393-ad22-456b-89a9-4ef28e00e4c1,not_cyberbullying
04df9e0b-77ce-4ec5-9646-c23938ffb164,not_cyberbullying
e784564b-0068-4337-b809-500f7390afb8,not_cyberbullying
ec236b2e-29d1-4970-afe6-3496218a402f,not_cyberbullying
2be79786-b88d-47ef-b8a6-b2bde0cc1b3a,not_cyberbullying
27cd30a2-0d92-49d7-a6fa-d1a699a17b2d,cyberbullying
1a99c113-b00a-45a3-9ce7-256a884a9838,cyberbullying
137c00bd-3167-45b2-85a2-9b3305a2d216,not_cyberbullying
e46d3018-f174-4994-a6de-acb8ee0914c3,cyberbullying
a2f340b5-6d19-4ad2-a2da-c70589476cfb,cyberbullying
026383ab-a9bc-4e83-93a2-6c8f9e968cb5,not_cyberbullying
ba2488bc-2158-4a10-a494-7efc51cf3f4f,cyberbullying
7e8d9a08-07e0-46d6-86d1-a0d5c980ecb9,cyberbullying
321611a8-994b-42ce-ac26-e522373c42e3,not_cyberbullying
adb72042-fe17-4333-b40b-1abea336ae3e,cyberbullying
6c505d10-055c-4646-9f16-61918be28931,cyberbullying
28e5d93d-1d47-4ac5-a1ab-2faba79e0fd8,not_cyberbullying
b14f822d-e1e3-4156-ad5a-5e81cf48810c,cyberbullying
7f9d179a-606f-4c89-bef9-30112e8a4a54,cyberbullying
c290d7c8-cb8f-4aa9-bf4d-0dcd5eb34742,not_cyberbullying
3bdcc9ca-585b-4638-9275-3ee09ca12ba5,not_cyberbullying
318a52e4-11ec-474a-b9f7-ec7eddcdf4c4,not_cyberbullying
20d61103-a346-4bb5-b5c2-3e58a2bf591a,not_cyberbullying
23edee3c-424e-4d35-a7c2-d420126907e5,not_cyberbullying
8b4e09a0-a616-4378-b55d-d17047fdb8f0,not_cyberbullying
edc3a5d7-92dc-48ef-bec9-9456a373a23b,cyberbullying
d5e2218a-dc11-42cf-be2f-d5c9157362aa,cyberbullying
99e7968a-3c9d-458b-abd7-47f54239bed6,not_cyberbullying
2d093ec2-a0b1-4363-bb09-2220cb05c63c,not_cyberbullying
941f2f95-cd57-457d-95c2-ac68e42bec93,cyberbullying
d0120ec4-72bb-4135-92da-73579c4267e6,not_cyberbullying
770e083d-6488-4239-94e0-8241f468456e,not_cyberbullying
90055c4e-63cb-46f6-a976-709f4fb27719,cyberbullying
a65c328d-29c8-42df-9f51-2a027527b295,cyberbullying
2d2b2b8e-01bd-4d2f-978f-8e5786b412a1,not_cyberbullying
54872578-8115-4b44-871d-eba2b376da0f,not_cyberbullying
8e5c5ea9-f68c-4765-8d94-928174f44251,cyberbullying
9be42208-343c-4a82-8d84-9c1e5f2191ce,cyberbullying
8f90b19a-72f1-419d-8d79-672168da3513,cyberbullying
e3c8c3d2-6a24-45dd-a763-7a731f78c58d,not_cyberbullying
afcacf25-6323-4e08-b688-f805bcd4c8f4,not_cyberbullying
10cc37de-4755-414c-8cee-17f24d0a3096,cyberbullying
2ea8ea9d-5865-40a8-9b37-c1de5ae4b72b,not_cyberbullying
81644379-91d6-4c7f-8152-0d88681a7e1c,not_cyberbullying
e6b01111-e6ac-4982-976a-c14e44a708de,not_cyberbullying
d66fb52e-c7f5-46d0-bfea-482b696f584f,cyberbullying
e6f655ce-3d18-4256-93b6-b76aadd21e95,not_cyberbullying
ab5ddead-a9ec-4435-b791-2eca5acaecef,cyberbullying
c091ff23-ffec-48f9-9be0-79444246a82e,cyberbullying
7dbe01a1-ec72-46a6-83a3-f4557b4526e1,not_cyberbullying
d651fb2f-e604-4ebd-b491-d95cc083c5ba,cyberbullying
def7fdbb-5468-4288-8efb-85d1f2a26212,not_cyberbullying
b1c7bcca-bd32-4a98-b19b-bacc137969a0,cyberbullying
44530d73-690c-4bcd-a5ee-8ef8ee645d12,cyberbullying
4b148e8c-c42d-4ec0-b0c6-a3f2f0fec455,not_cyberbullying
22936535-169f-4510-a7e6-eca5445f4ed2,cyberbullying
8039d9c6-c8ba-4ca9-bb19-65add8b6e78c,cyberbullying
8c676c20-3967-44eb-8fb1-7725f429a3d3,not_cyberbullying
1214a375-46e8-4174-9b2c-0bf8c29dd1f2,cyberbullying
ede95490-c893-4b6a-9310-54aa09d5926a,cyberbullying
c9f63ac6-1a5a-4244-b50a-e4f01becd935,not_cyberbullying
c80d5bf4-a4b9-46e9-b013-d0e8166f51d3,not_cyberbullying
d8059ab6-4bb9-4cbd-a92d-0627053a3ab8,cyberbullying
fd9dc6e3-e2b5-4dcd-a9cb-d66553b57806,cyberbullying
78477d5b-15ca-4cec-9fa5-270016becfe3,not_cyberbullying
a18fcb09-c52b-4d56-a1bc-0018ad783df4,cyberbullying
134bebc9-b7b3-45e8-aae5-c1866a4b667d,not_cyberbullying
efb48fde-0fef-49a7-ad7b-651141b1015c,not_cyberbullying
f42b531d-c3e7-4b2b-92d3-bb63e99b71b7,not_cyberbullying
0ce8e276-ce3f-4b67-901a-c37ba373f748,cyberbullying
e9e461a8-d4eb-4ddf-9626-8bb0d814364c,not_cyberbullying
f09d9a3a-77d2-4201-941d-46b1fff29146,not_cyberbullying
